Folio Emetrix,REGIÓN,CIUDAD,ESTADO,GRUPO,CADENA,VOLT,Longitud,Latitud,Volt (burbuja),Folio más cercano,Distancia mín (km),Volt tienda cercana,Volt vs cercana,periodo
1923313,CENTRO,CHICOLOAPAN,ESTADO DE MEXICO,COMERCIALIZADORA DE BASICOS LOS REYES,COMERCIALIZADORA DE BASICOS LOS REYES,300,-98.919707,19.418337,300,153819,0.036007646,300,0,13/07/2026-18/07/2026
1923315,CENTRO,CHICOLOAPAN,ESTADO DE MEXICO,COMERCIALIZADORA DE BASICOS LOS REYES,COMERCIALIZADORA DE BASICOS LOS REYES,300,-98.9222898,19.4193195,300,1923318,0,254.7,45.3,13/07/2026-18/07/2026
1923318,CENTRO,CHICOLOAPAN,ESTADO DE MEXICO,CEDA,CEDA,254.7,-98.9222898,19.4193195,254.7,1923315,0,300,-45.3,13/07/2026-18/07/2026
1923319,CENTRO,CHICOLOAPAN,ESTADO DE MEXICO,CEDA,CEDA,270,-98.9222898,19.4193195,270,1923315,0,300,-30,13/07/2026-18/07/2026
1923334,CENTRO,TULTITLAN,ESTADO DE MEXICO,DISTRIBUIDORA DIMO,DISTRIBUIDORA DIMO,240,-99.1381165,19.6394586,240,153721,0.044187869,285,-45,13/07/2026-18/07/2026
1923335,CENTRO,TULTITLAN,ESTADO DE MEXICO,DISTRIBUIDORA DIMO,DISTRIBUIDORA DIMO,240,-99.136472,19.639994,240,1923336,0.125442116,270,-30,13/07/2026-18/07/2026
1923336,CENTRO,TULTITLAN,ESTADO DE MEXICO,ABARROTES SAN JUAN HE HE SA DE CV,ABARROTES SAN JUAN HE HE SA DE CV,270,-99.137569,19.639541,270,153721,0.037859073,285,-15,13/07/2026-18/07/2026
1923340,CENTRO,TLALNEPANTLA,ESTADO DE MEXICO,EL PASO,EL PASO,219.9,-99.18932052,19.54874567,219.9,153809,0.033302675,217.95,1.95,13/07/2026-18/07/2026
1923341,CENTRO,ATIZAPAN,ESTADO DE MEXICO,CREMERIA 2000,CREMERIA 2000,236.1,-99.253693,19.569877,236.1,1923342,0.003291395,236.1,0,13/07/2026-18/07/2026
1923342,CENTRO,ATIZAPAN,ESTADO DE MEXICO,CREMERIA 2000,CREMERIA 2000,236.1,-99.25368839,19.56990628,236.1,1923341,0.003291395,236.1,0,13/07/2026-18/07/2026
1923343,CENTRO,ATIZAPAN,ESTADO DE MEXICO,CREMERIA 2000,CREMERIA 2000,236.1,-99.25339402,19.56972865,236.1,154152,0.007074432,255,-18.9,13/07/2026-18/07/2026
1923344,CENTRO,TLALNEPANTLA,ESTADO DE MEXICO,EL DELFIN DE TLALNEPANTLA,EL DELFIN DE TLALNEPANTLA,214.95,-99.18997869,19.5493378,214.95,153809,0.066399623,217.95,-3,13/07/2026-18/07/2026
1923345,CENTRO,TLALNEPANTLA,ESTADO DE MEXICO,MARTINEZ BRAVO JUANA,MARTINEZ BRAVO JUANA,225,-99.18920198,19.5442507,225,153810,0.078342044,229.95,-4.95,13/07/2026-18/07/2026
1923360,CENTRO,CUAUTLA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.5,-98.95269647,18.81526653,229.5,1923361,0.987142684,229.05,0.45,13/07/2026-18/07/2026
1923361,CENTRO,CUAUTLA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-98.95023655,18.82383333,229.05,154206,0.379232663,262.2,-33.15,13/07/2026-18/07/2026
1923362,CENTRO,CUAUTLA,MORELOS,ABARROTERA SAN ANTONIO,ABARROTERA SAN ANTONIO,270,-98.9324997,18.869468,270,1923363,9.49E-05,270,0,13/07/2026-18/07/2026
1923363,CENTRO,CUAUTLA,MORELOS,ABARROTERA SAN ANTONIO,ABARROTERA SAN ANTONIO,270,-98.9324997,18.869468,270,1923362,9.49E-05,270,0,13/07/2026-18/07/2026
1923364,CENTRO,CUAUTLA,MORELOS,ABARROTERA SAN ANTONIO,ABARROTERA SAN ANTONIO,270,-98.9324997,18.869468,270,1923362,9.49E-05,270,0,13/07/2026-18/07/2026
1923369,CENTRO,CUERNAVACA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-99.1981523,18.9300544,229.05,1923370,1.66245951,229.05,0,13/07/2026-18/07/2026
1923370,CENTRO,CUERNAVACA,MORELOS,ABARROTERA FUENTES,ABARROTERA FUENTES,229.05,-99.1892765,18.9176837,229.05,1923852,0.941767789,262.35,-33.3,13/07/2026-18/07/2026
1923379,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,ABARROTES AZTECA,238.5,-101.1534606,19.70632108,238.5,1924115,0.381773138,277.35,-38.85,13/07/2026-18/07/2026
1923380,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,ABARROTES AZTECA,238.5,-101.181174,19.71230026,238.5,1924071,0.639699857,277.35,-38.85,13/07/2026-18/07/2026
1923381,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,ABARROTES AZTECA,277.5,-101.187667,19.696697,277.5,1923391,0.751184399,277.5,0,13/07/2026-18/07/2026
1923382,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,SUPER LA VIOLETA,277.5,-101.1452919,19.7555842,277.5,1923385,3.584207295,277.5,0,13/07/2026-18/07/2026
1923383,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1963583,19.74907993,277.5,1923384,2.327068134,277.5,0,13/07/2026-18/07/2026
1923384,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1821565,19.73297731,277.5,1923845,2.007228492,300,-22.5,13/07/2026-18/07/2026
1923385,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1132593,19.76699504,277.5,1923382,3.584207295,277.5,0,13/07/2026-18/07/2026
1923386,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,273,-101.1501252,19.6975945,273,1923379,1.031260006,238.5,34.5,13/07/2026-18/07/2026
1923387,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,GRUPO AZTECA,238.5,-101.190033,19.6656518,238.5,1923389,2.985903151,277.5,-39,13/07/2026-18/07/2026
1923388,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,GRUPO AZTECA,238.5,-101.233153,19.6414602,238.5,1924117,5.12550833,277.35,-38.85,13/07/2026-18/07/2026
1923389,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1934925,19.69230637,277.5,1923390,0.522905974,277.5,0,13/07/2026-18/07/2026
1923390,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1984738,19.69196222,277.5,1923389,0.522905974,277.5,0,13/07/2026-18/07/2026
1923391,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.1948392,19.69689844,277.5,1923389,0.529723038,277.5,0,13/07/2026-18/07/2026
1923392,CENTRO,MORELIA,MICHOACÁN,ABARROTES AZTECA,GRUPO AZTECA,238.5,-101.2289653,19.7026133,238.5,1924116,1.392716048,277.35,-38.85,13/07/2026-18/07/2026
1923394,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.3082907,19.67609819,277.5,1924117,8.205037601,277.35,0.15,13/07/2026-18/07/2026
1923395,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,238.5,-101.2228418,19.7147511,238.5,1924116,0.65821328,277.35,-38.85,13/07/2026-18/07/2026
1923396,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,277.5,-101.189917,19.715632,277.5,1923380,0.987340838,238.5,39,13/07/2026-18/07/2026
1923399,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,225,-101.1715127,19.71734132,225,1923845,0.058021779,300,-75,13/07/2026-18/07/2026
1923400,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,225,-101.1716724,19.71636262,225,1923403,0.08428517,233.55,-8.55,13/07/2026-18/07/2026
1923401,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.167465,19.712651,233.55,1924070,0.306564702,270.9,-37.35,13/07/2026-18/07/2026
1923403,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.170868,19.716328,233.55,1923400,0.08428517,225,8.55,13/07/2026-18/07/2026
1923404,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.1694953,19.7158184,233.55,1923403,0.154458592,233.55,0,13/07/2026-18/07/2026
1923405,CENTRO,MORELIA,MICHOACÁN,ABARROTES LA VIOLETA,ABARROTES LA VIOLETA,233.55,-101.1677124,19.7168227,233.55,1924070,0.158092414,270.9,-37.35,13/07/2026-18/07/2026
1923415,CENTRO,TEHUACAN,PUEBLA,ABARROTES CADENA,ABARROTES CADENA,240,-97.3937494,18.4605259,240,1923818,0.354085487,240,0,13/07/2026-18/07/2026
1923416,CENTRO,TEHUACAN,PUEBLA,ABARROTES CADENA,ABARROTES CADENA,228,-97.4045473,18.4691003,228,1923497,0.501774857,247.5,-19.5,13/07/2026-18/07/2026
1923418,NORTE,APODACA,NUEVO LEON,REGIO ABARROTES,REGIO ABARROTES,307.5,-100.1547618,25.7084398,307.5,1923592,2.086712286,291,16.5,13/07/2026-18/07/2026
1923421,NORTE,CD JUAREZ,CHIHUAHUA,GUMA AERONAUTICA,GUMA AERONAUTICA,270,-106.4401712,31.61898058,270,1923422,0.183257661,270,0,13/07/2026-18/07/2026
1923422,NORTE,CD JUAREZ,CHIHUAHUA,GUMA FRUTERIA,GUMA FRUTERIA,270,-106.4416252,31.6200683,270,1923967,0.019004852,259.8,10.2,13/07/2026-18/07/2026
1923424,NORTE,CD JUAREZ,CHIHUAHUA,GUMA SANDERS,ESPINO,259.8,-106.491598,31.738792,259.8,1923964,2.897306255,259.8,0,13/07/2026-18/07/2026
1923425,NORTE,CHIHUAHUA,CHIHUAHUA,CASA REZA XPRESS AUTOMAYOREO SA DE CV,CASA REZA XPRESS AUTOMAYOREO SA DE CV,255,-106.0223,28.6294,255,1923426,0.63230167,246.45,8.55,13/07/2026-18/07/2026
1923426,NORTE,CHIHUAHUA,CHIHUAHUA,ABASTECEDORA COMERCIAL DE PARRAL,SURTACE AUTOSERVICIO MAYORISTA,246.45,-106.0194276,28.634497,246.45,1923425,0.63230167,255,-8.55,13/07/2026-18/07/2026
1923437,NORTE,GUADALUPE,NUEVO LEON,SURTI SNACK,SURTI SNACK,330,-100.1693717,25.6658833,330,1923698,0.65304303,274.8,55.2,13/07/2026-18/07/2026
1923441,SUR,TUXTLA,CHIAPAS,CEDA,CEDA,220,-93.068206,16.745007,220,1930201,0.037459765,221.5,-1.5,13/07/2026-18/07/2026
1923442,SUR,TUXTLA,CHIAPAS,ENBE SA DE CV,ENBE SA DE CV,220,-93.067478,16.743999,220,1930200,0.061823802,221.5,-1.5,13/07/2026-18/07/2026
1923448,SUR,TUXTLA,CHIAPAS,GABRIEL MARTINEZ MENDEZ,GABRIEL MARTINEZ MENDEZ,225,-93.0667793,16.74354802,225,1930200,0.073030794,221.5,3.5,13/07/2026-18/07/2026
1923455,SUR,SAN FERNANDO,CHIAPAS,SUPER ABARROTES CASTILLEJOS CENTRO,SUPER ABARROTES CASTILLEJOS CENTRO,270,-93.20675189,16.87016526,270,153784,2.891712596,270,0,13/07/2026-18/07/2026
1923460,SUR,COMITAN,CHIAPAS,ABARROTES SAN LUIS S.A. DE C.V.,ABARROTES SAN LUIS S.A. DE C.V.,230.4,-92.1370391,16.2374689,230.4,1923462,0.132254241,260.4,-30,13/07/2026-18/07/2026
1923461,SUR,COMITAN,CHIAPAS,ABARROTES SAN LUIS S.A. DE C.V.,ABARROTES SAN LUIS S.A. DE C.V.,230.4,-92.11271222,16.21180714,230.4,1923464,3.707723184,260.4,-30,13/07/2026-18/07/2026
1923462,SUR,COMITAN,CHIAPAS,ABARROTES SAN LUIS S.A. DE C.V.,ABARROTES SAN LUIS S.A. DE C.V.,260.4,-92.13580089,16.23750578,260.4,1923460,0.132254241,230.4,30,13/07/2026-18/07/2026
1923463,SUR,COMITAN,CHIAPAS,ABARROTES SAN LUIS S.A. DE C.V.,ABARROTES SAN LUIS S.A. DE C.V.,260.4,-92.13358762,16.23994989,260.4,1923464,0.142757563,260.4,0,13/07/2026-18/07/2026
1923464,SUR,COMITAN,CHIAPAS,ABARROTES SAN LUIS S.A. DE C.V.,ABARROTES SAN LUIS S.A. DE C.V.,260.4,-92.13322223,16.2387149,260.4,1923463,0.142757563,260.4,0,13/07/2026-18/07/2026
1923469,SUR,SAN CRISTOBAL,CHIAPAS,ABARROTES EL TIGRE,ABARROTES EL TIGRE NORA PENAGOS,255,-92.638214,16.718139,255,153860,0.090567876,255,0,13/07/2026-18/07/2026
1923470,SUR,SAN CRISTOBAL,CHIAPAS,ABARROTES EL TIGRE,ABARROTES EL TIGRE NORA PENAGOS,255,-92.636629,16.745415,255,1924021,0.146798491,300,-45,13/07/2026-18/07/2026
1923471,SUR,SAN CRISTOBAL,CHIAPAS,ABARROTES EL TIGRE,ABARROTES EL TIGRE NORA PENAGOS,240,-92.63796633,16.71576485,240,1923469,0.265307744,255,-15,13/07/2026-18/07/2026
1923472,SUR,SAN CRISTOBAL,CHIAPAS,CESAR SANTIZ,CESAR SANTIZ,270,-92.651539,16.754901,270,154662,1.398822616,255,15,13/07/2026-18/07/2026
1923477,SUR,PALENQUE,CHIAPAS,CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),243.9,-91.98731583,17.51156626,243.9,1923480,0.135015284,232.95,10.95,13/07/2026-18/07/2026
1923478,SUR,PALENQUE,CHIAPAS,CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),232.95,-91.98758501,17.51369559,232.95,1923480,0.134781779,232.95,0,13/07/2026-18/07/2026
1923479,SUR,PALENQUE,CHIAPAS,CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),232.95,-91.98583502,17.51263478,232.95,1923483,0.030224035,244.95,-12,13/07/2026-18/07/2026
1923480,SUR,PALENQUE,CHIAPAS,CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),CANDIDO GUTIERREZ GOMEZ (AB HERNANDEZ ),232.95,-91.98686,17.5127,232.95,1923479,0.108931625,232.95,0,13/07/2026-18/07/2026
1923482,SUR,PALENQUE,CHIAPAS,NICOLAMENDEZ ARCOS,NICOLAMENDEZ ARCOS,244.95,-91.96250027,17.44403598,244.95,153863,0.124252608,229,15.95,13/07/2026-18/07/2026
1923483,SUR,PALENQUE,CHIAPAS,NICOLAMENDEZ ARCOS,NICOLAMENDEZ ARCOS,244.95,-91.985551,17.512612,244.95,1923479,0.030224035,232.95,12,13/07/2026-18/07/2026
1923484,SUR,PALENQUE,CHIAPAS,PASCUAL ARCOS ALVARO,PASCUAL ARCOS ALVARO,255,-91.982526,17.512264,255,1923483,0.323100275,244.95,10.05,13/07/2026-18/07/2026
1923485,SUR,VILLAHERMOSA,TABASCO,LOGI COMER PRO SA DE CV,LOGI COMER PRO SA DE CV,307.5,-92.96640998,17.99080593,307.5,1923519,0.088425796,253.5,54,13/07/2026-18/07/2026
1923486,SUR,VILLAHERMOSA,TABASCO,"GRUPO LUIS FER , ARELI CARDOSA LENIN","GRUPO LUIS FER , ARELI CARDOSA LENIN",307.5,-92.96579526,17.99282386,307.5,1923487,0.020575789,300,7.5,13/07/2026-18/07/2026
1923487,SUR,VILLAHERMOSA,TABASCO,"GRUPO LUIS FER , ARELI CARDOSA","GRUPO LUIS FER , ARELI CARDOSA",300,-92.9658993,17.9926675,300,1923486,0.020575789,307.5,-7.5,13/07/2026-18/07/2026
1923494,SUR,CORDOBA,VERACRUZ,EL TIGRE DE CORDOBA FORTIN,EL TIGRE DE CORDOBA FORTIN,214.95,-96.926617,18.89449246,214.95,1923495,0.292798944,214.95,0,13/07/2026-18/07/2026
1923495,SUR,CORDOBA,VERACRUZ,VICTOR JIMENEZ DURAN,VICTOR JIMENEZ DURAN,214.95,-96.92920637,18.89545789,214.95,153885,0.040770151,235.5,-20.55,13/07/2026-18/07/2026
1923497,CENTRO,TEHUACAN,PUEBLA,ABARROTES CADENA,ABARROTES CADENA,247.5,-97.408401,18.4717466,247.5,1923416,0.501774857,228,19.5,13/07/2026-18/07/2026
1923498,CENTRO,TEHUACAN,PUEBLA,ABARROTES CADENA,ABARROTES CADENA,228,-97.3796684,18.462425,228,1923817,0.507334916,220.05,7.95,13/07/2026-18/07/2026
1923499,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.967076,17.974109,329.55,1923500,0.528660289,329.55,0,13/07/2026-18/07/2026
1923500,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.96742951,17.96936655,329.55,1923499,0.528660289,329.55,0,13/07/2026-18/07/2026
1923502,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,315,-92.9154693,17.99595825,315,154570,0.065260543,253.5,61.5,13/07/2026-18/07/2026
1923503,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.98403572,17.973086,292.5,1923504,0.757370466,292.5,0,13/07/2026-18/07/2026
1923504,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.99112143,17.97406879,292.5,1923503,0.757370466,292.5,0,13/07/2026-18/07/2026
1923505,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-93.01724361,17.9619172,292.5,1923545,1.597988644,292.5,0,13/07/2026-18/07/2026
1923507,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.91454205,17.99594349,292.5,1923508,0.026315921,292.5,0,13/07/2026-18/07/2026
1923508,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.9147157,17.996113,292.5,1923507,0.026315921,292.5,0,13/07/2026-18/07/2026
1923509,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.925072,18.0231153,329.55,1923510,0.578405502,329.55,0,13/07/2026-18/07/2026
1923510,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.91962304,18.02265812,329.55,1923509,0.578405502,329.55,0,13/07/2026-18/07/2026
1923511,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.96197516,18.02351859,329.55,1923512,0.02244733,329.55,0,13/07/2026-18/07/2026
1923512,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.96176337,18.02353244,329.55,1923511,0.02244733,329.55,0,13/07/2026-18/07/2026
1923513,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.9586037,18.0177515,329.55,1923512,0.724452883,329.55,0,13/07/2026-18/07/2026
1923519,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,253.5,-92.96599025,17.9914937,253.5,1923485,0.088425796,307.5,-54,13/07/2026-18/07/2026
1923520,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.8996738,18.02243,329.55,1923521,0.209384572,329.55,0,13/07/2026-18/07/2026
1923521,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.8986111,18.0208411,329.55,1923522,0.190006732,292.5,37.05,13/07/2026-18/07/2026
1923522,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.8997146,18.0194925,292.5,1923521,0.190006732,329.55,-37.05,13/07/2026-18/07/2026
1923523,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.89600758,18.02068901,329.55,1923521,0.275815667,329.55,0,13/07/2026-18/07/2026
1923524,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.90171,18.028124,329.55,1923520,0.668749927,329.55,0,13/07/2026-18/07/2026
1923525,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.955489,17.99709,329.55,1923526,0.658928567,329.55,0,13/07/2026-18/07/2026
1923526,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.9555602,17.9911645,329.55,1923525,0.658928567,329.55,0,13/07/2026-18/07/2026
1923527,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.93364143,17.85319069,292.5,1923528,0.306296039,292.5,0,13/07/2026-18/07/2026
1923528,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.931015,17.852034,292.5,1923527,0.306296039,292.5,0,13/07/2026-18/07/2026
1923529,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,307.5,-92.918506,17.9847893,307.5,1923540,0.367225698,329.55,-22.05,13/07/2026-18/07/2026
1923530,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.91250634,17.9761946,292.5,1923531,0.404310409,315,-22.5,13/07/2026-18/07/2026
1923531,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,315,-92.909449,17.974012,315,1923530,0.404310409,292.5,22.5,13/07/2026-18/07/2026
1923532,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.91135176,17.99694888,329.55,1923533,0.286051285,315,14.55,13/07/2026-18/07/2026
1923533,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,315,-92.90995,17.999149,315,1923532,0.286051285,329.55,-14.55,13/07/2026-18/07/2026
1923534,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.9526277,17.9702539,329.55,1923536,0.590793214,292.5,37.05,13/07/2026-18/07/2026
1923535,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.95896383,17.97107706,329.55,1923536,0.09690397,292.5,37.05,13/07/2026-18/07/2026
1923536,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.9580934,17.971349,292.5,1923538,0.038466372,292.5,0,13/07/2026-18/07/2026
1923538,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-92.9582656,17.9716537,292.5,1923536,0.038466372,292.5,0,13/07/2026-18/07/2026
1923539,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.9254774,17.9877626,329.55,1923543,0.390634399,329.55,0,13/07/2026-18/07/2026
1923540,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.919378,17.987986,329.55,1923541,0.353996248,329.55,0,13/07/2026-18/07/2026
1923541,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.9172748,17.9904626,329.55,1923542,0.276874886,329.55,0,13/07/2026-18/07/2026
1923542,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.918015,17.992851,329.55,1923541,0.276874886,329.55,0,13/07/2026-18/07/2026
1923543,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,329.55,-92.9241564,17.9910433,329.55,1923539,0.390634399,329.55,0,13/07/2026-18/07/2026
1923545,SUR,VILLAHERMOSA,TABASCO,ABARROTES MONTERREY,ABARROTES MONTERREY,292.5,-93.0269359,17.9508938,292.5,1923505,1.597988644,292.5,0,13/07/2026-18/07/2026
1923546,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,238.5,-98.197335,18.9884,238.5,1923580,3.111465914,270,-31.5,13/07/2026-18/07/2026
1923549,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,238.5,-98.19008,19.089862,238.5,1923550,0.173556577,238.5,0,13/07/2026-18/07/2026
1923550,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,238.5,-98.18843,19.089792,238.5,1923549,0.173556577,238.5,0,13/07/2026-18/07/2026
1923552,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,285,-98.122783,19.045664,285,1923555,7.774698759,238.5,46.5,13/07/2026-18/07/2026
1923554,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,285,-98.314865,19.070867,285,1923560,4.797844322,238.5,46.5,13/07/2026-18/07/2026
1923555,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,238.5,-98.0489192,19.0419566,238.5,1923552,7.774698759,285,-46.5,13/07/2026-18/07/2026
1923558,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,238.5,-98.2031,19.0730575,238.5,1923549,2.315938919,238.5,0,13/07/2026-18/07/2026
1923560,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,238.5,-98.2698235,19.0779152,238.5,1923574,1.701362838,285,-46.5,13/07/2026-18/07/2026
1923562,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,285,-98.2202315,19.0382318,285,1923565,3.048199569,285,0,13/07/2026-18/07/2026
1923565,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,285,-98.2328985,19.0628919,285,1923577,1.826593293,285,0,13/07/2026-18/07/2026
1923574,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,285,-98.25401212,19.07462639,285,1923560,1.701362838,238.5,46.5,13/07/2026-18/07/2026
1923575,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,238.5,-98.2436552,18.9637597,238.5,1923580,2.514601482,270,-31.5,13/07/2026-18/07/2026
1923577,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,285,-98.2476239,19.0541668,285,1923565,1.826593293,285,0,13/07/2026-18/07/2026
1923580,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,270,-98.2214806,18.9722241,270,1923575,2.514601482,238.5,31.5,13/07/2026-18/07/2026
1923581,CENTRO,PUEBLA,PUEBLA,ABARROTES RIVERA,ABARROTES RIVERA,285,-98.261123,19.032943,285,1923577,2.753674669,285,0,13/07/2026-18/07/2026
